image_path,label,source
C:\Projects\choochoo\data\raw\cifake\train\REAL\1355 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2306 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3997 (4).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2368 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1941 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3058 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2241 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3186 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\992 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1299 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\271 (3).jpg,1,cifake
C:\Projects\choochoo\data\raw\sid_set\00003_00382.jpg,1,sid_set
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5935 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3950 (3).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1875 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\wildfake\DDIM\imgs_bedroom\927143133e45a1780b87999f070ff319.png,1,wildfake
C:\Projects\choochoo\data\raw\wildfake\DDIM\imgs_bedroom\e31c182e55bc5a6bda2e8bae335eacfc.png,1,wildfake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3147.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3208 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3439 (4).jpg,0,cifake
C:\Projects\choochoo\data\raw\sid_set\00003_00330.jpg,1,sid_set
C:\Projects\choochoo\data\raw\cifake\train\REAL\1137 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2674 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\240 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\wildfake\celebahq\data1024x1024\img027799.jpg,0,wildfake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2255 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\wildfake\celebahq\data1024x1024\img015245.jpg,0,wildfake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4978 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0730 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3452 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2500 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\63 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3358 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5666.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0595 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\742 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5744 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1024.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2511 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\wildfake\celebahq\data1024x1024\img015662.jpg,0,wildfake
C:\Projects\choochoo\data\raw\wildfake\celebahq\data1024x1024\img001630.jpg,0,wildfake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2082 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3502 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\794 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4415 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2033 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3684 (4).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1947 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3715 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\625 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0051 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\wildfake\celebahq\data1024x1024\img007896.jpg,0,wildfake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4392 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3309 (3).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4784.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4529 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4790 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3271 (4).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0746 (3).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4204 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2007 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5468.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4595 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3482 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3472.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0535 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\sid_set\00002_00032.jpg,0,sid_set
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1249 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3929 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0010 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3794 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3441 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2471 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4611 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2870 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\932 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3520 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3958.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2486 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\wildfake\DDIM\imgs_bedroom\8c08b9014d9067a220ec2cecd9f2ae14.png,1,wildfake
C:\Projects\choochoo\data\raw\wildfake\celebahq\data1024x1024\img017510.jpg,0,wildfake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0820 (4).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2805 (3).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\988 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4382 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0990.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3703 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\wildfake\celebahq\data1024x1024\img021890.jpg,0,wildfake
C:\Projects\choochoo\data\raw\sid_set\00002_00630.jpg,1,sid_set
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1113 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4038 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2474 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3891 (2).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4568 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5839.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\877 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\993 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4403.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1473 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2996 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0762 (3).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0428 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1278 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4573 (9).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2297 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\wildfake\DDIM\imgs_bedroom\30ac367d04a0ed6ab71b9fa9467f2c43.png,1,wildfake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2029 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4496 (9).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3536 (9).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2805 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0481 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\18 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4921 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4495 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\wildfake\celebahq\data1024x1024\img001873.jpg,0,wildfake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3031 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1078.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3514 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\869 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5052 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3987 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5131 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5097 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0359 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3554 (3).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\951 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0977 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0310 (4).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1845 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4707.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1979 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0858 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3057 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\wildfake\DDIM\imgs_bedroom\f07a2f1bdbf7909e59947f46ac953ec8.png,1,wildfake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4268 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4716 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1980 (3).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0725 (2).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2117 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1003.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3142 (2).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3691 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\24 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2362 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2313 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3533 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1893 (3).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\227 (3).jpg,1,cifake
C:\Projects\choochoo\data\raw\wildfake\celebahq\data1024x1024\img012184.jpg,0,wildfake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1740 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\wildfake\DDIM\imgs_bedroom\4a31064f115077185afd51011501b350.png,1,wildfake
C:\Projects\choochoo\data\raw\wildfake\celebahq\data1024x1024\img019848.jpg,0,wildfake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4961 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1891 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1446 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0174 (4).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3019.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0615 (3).jpg,0,cifake
C:\Projects\choochoo\data\raw\wildfake\celebahq\data1024x1024\img001275.jpg,0,wildfake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2840 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3097 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0364 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0423 (4).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0784 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0917 (3).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4808 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0468 (2).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\788 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\183 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4480.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2056 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3621 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2973 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5006 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4656 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3526 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2994 (3).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1942 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3338 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5696 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3181 (2).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2225 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1608 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1152 (3).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2769 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\wildfake\celebahq\data1024x1024\img023687.jpg,0,wildfake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\915 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\wildfake\DDIM\imgs_bedroom\7f94e686526093db07900ca6346fa709.png,1,wildfake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1959 (2).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1310 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4692 (3).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3237 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3392 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1334 (3).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4102 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4893 (2).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2714 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5488 (9).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3060 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1406 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0230.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4046 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2001 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4475 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1777 (9).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3825 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3356 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1351 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2849 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4358 (4).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\963 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\74 (3).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0944.jpg,0,cifake
C:\Projects\choochoo\data\raw\wildfake\DDIM\imgs_bedroom\9f2a19e5ffa6b3f67595b6b4f1c9ed34.png,1,wildfake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4228.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\714 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0522 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3583 (9).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3448 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1056 (3).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3931 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0568 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\316 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\406.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0145 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1811 (9).jpg,1,cifake
C:\Projects\choochoo\data\raw\wildfake\celebahq\data1024x1024\img014246.jpg,0,wildfake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0694 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\sid_set\00004_00019.jpg,1,sid_set
C:\Projects\choochoo\data\raw\cifake\train\REAL\2271 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0731 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2906 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1970 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2438.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4414 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4168 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\wildfake\DDIM\imgs_bedroom\e6b2e9e8c9e5f6e55d30aaa192c52a2b.png,1,wildfake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3780 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2405 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3389 (3).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0815 (3).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\34 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4016.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2537 (2).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0665 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2603.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\87 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\2070 (5).jpg,1,cifake
C:\Projects\choochoo\data\raw\wildfake\celebahq\data1024x1024\img013737.jpg,0,wildfake
C:\Projects\choochoo\data\raw\wildfake\DDIM\imgs_bedroom\56616bf964e16eae1c6a21bd08367841.png,1,wildfake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4263 (4).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\798 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1219 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\wildfake\DDIM\imgs_bedroom\7e62fc1a1d0cc1e687799ca735cd9d91.png,1,wildfake
C:\Projects\choochoo\data\raw\wildfake\DDIM\imgs_bedroom\9eaaf8bfd2abd45e49be7acbc42f14e2.png,1,wildfake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2106 (2).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\486 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2979 (2).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\341.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4286 (2).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0161 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0532.jpg,0,cifake
C:\Projects\choochoo\data\raw\wildfake\celebahq\data1024x1024\img026403.jpg,0,wildfake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0510 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4126 (2).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1101 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5020 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4553 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\812 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4118.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5671 (9).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0801 (7).jpg,0,cifake
C:\Projects\choochoo\data\raw\sid_set\00003_00790.jpg,1,sid_set
C:\Projects\choochoo\data\raw\cifake\train\REAL\2727 (4).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4607 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0249 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2201.jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5951 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0183 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0347 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3764 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3314 (7).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3032.jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3327 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4120 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1816 (3).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\1382 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2856 (6).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3222 (4).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4917 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\wildfake\DDIM\imgs_bedroom\d51892ff4470022d0e0d33d0d6bd055b.png,1,wildfake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5842 (9).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\1464 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\4614 (9).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5087 (2).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3678 (6).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5433 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0711 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3817 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0134 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5672 (10).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\472 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\0288 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\FAKE\132 (3).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2564 (3).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0636 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\test\REAL\0385 (8).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3036 (3).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\2833 (9).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\5815 (8).jpg,1,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3923 (4).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\3711 (5).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\REAL\4713 (10).jpg,0,cifake
C:\Projects\choochoo\data\raw\cifake\train\FAKE\3767 (8).jpg,1,cifake
